"Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient15" "Patient150" "Patient155" "Patient156" "Patient158" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient187" "Patient188" "Patient189" "Patient191" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient31" "Patient32" "Patient33" "Patient34" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient62" "Patient63" "Patient67" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient82" "Patient83" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"TP53" -3.0370075862124 -0.502986627136964 3.85294342343432 -0.83332692859935 -3.58882923802939 0.08148024458085 -2.39421591553389 -2.03107779298338 1.97197286097223 0.769399744604516 0.0900825900817376 3.65299674373455 -0.670305326780633 1.55031173156026 0.179307617840189 -0.733756824641378 -1.77367581486992 0.69364575035971 -0.772362518412273 3.34205060224325 -0.364972872113996 1.23871992742788 -0.385959408761686 1.78400628318109 -0.239647791128833 1.21998989941985 -0.880272225386618 -2.29646592321706 -0.203674578103035 1.84239987506314 -2.00199844685023 -3.22914528968211 -2.01911547422187 -0.00161593355524807 -0.797921978805705 2.8630521207766 -1.41178546513668 -1.81638323338036 1.47733921034342 -1.97791442640369 -0.919997215195858 -1.75162074812894 -0.651895955616534 0.409883354835554 0.918587452494349 -0.751604120959245 -2.03351369348179 -3.28615487181909 -0.471115143281015 -0.0989998069778832 0.442754444407275 0.515038036703367 -4.00088242807856 3.87442810976609 -2.29205033090942 -1.81253505427086 -2.31390624781823 0.67854794249765 3.9839066714443 0.61907573607841 -0.0563175337461546 0.804825284685112 -2.72677628428406 -0.208405087202291 -0.444413015452893 -0.754705951025715 -2.60475515953959 -2.09663197598647 0.956775067513382 -0.563355025677765 -2.08204828252008 0.110865416441052 -2.65321164656992 1.212895917927 1.46645334183903 -1.44545386991252 2.66455284020161 -3.17364119204687 -0.811843262718951 -1.62603405793011 -1.28361363158207 0.540759615254424 -1.53748264469226 -4.54195274908754 -3.19352345764757 2.97485177396626 3.29555839661248 -0.981044049891738 -0.569689028205671 -3.62613302053443 -2.56537001763866 -1.24557442468283 -1.39999541769746 1.02065961035409 2.5508059676137 3.83877232054632 1.42423282261941 -2.71453808159974 -1.78676805941827 -2.55570604518899 1.39396193837972 -0.70772976952607 -1.99395245995565 1.36958200564691 3.53448471799563
"TP63" -1.71730215505011 -0.757182076235678 0.75819471502749 1.07916539185967 -1.09408133222811 0.104851746331739 0.248855886109088 -0.917813011133421 1.72075128382467 3.19736093768909 -0.338270327101534 -0.0662303452878987 -0.164563315069831 -0.903389527271901 0.484655298466572 -0.951828359970999 -1.55561988590484 0.578397246620701 -0.519710431293652 -0.485277047315294 -0.251022099145737 0.669630992647377 -1.82354021131297 0.141589872403398 -0.406220709712211 0.24634871284061 0.0940486200926869 -0.388350030038286 1.24940266919262 -1.13174041693338 -0.232131182574968 -0.601589660573283 -2.62080542502427 0.288174316663791 -1.13794265009347 2.53799050854492 0.676106169652175 -3.62564722048647 1.31404230774432 -2.27450452105592 -0.668071722315097 -1.08070771194157 -0.71412857225305 0.253134693729854 -0.139118135681246 0.988713147777555 -1.62659734369355 -1.78510576353759 -1.4089152942673 -0.0694665344201514 0.496201892593499 0.140808971207463 -2.84645002484727 4.0528400262765 -2.50216268938139 -0.395095403306269 -1.25658439335976 0.981821982766429 0.898245753724555 0.151087620913408 -0.412756934951436 2.40064657949766 -0.214507527823215 -0.0795186184874852 -0.788413930421487 -0.00801041959356693 -2.01943998292538 -1.03978223013447 -0.361015569071238 -1.68033217840311 -1.08637238978018 -1.2599565870812 0.391463291681565 -1.92673868626765 -0.44666388350513 -1.85401089006042 1.19639212835714 -2.18689249030973 -0.0781235318953965 -0.837497799925606 -1.61389363957165 0.183090968986502 0.0916113358855717 -1.45844282492699 -2.44625513983839 0.384326938153089 3.74712975756193 1.24430460996063 0.306932738964488 -2.28341368553628 -2.13815949508964 -0.689453317519613 0.246865922627012 0.372392591689923 -0.466952989006532 2.27279707635638 -0.313869883426025 1.26200377946241 -1.26919660635762 -0.618046197174229 -1.88610992230786 0.743696161603286 -0.558977795118509 0.409124717064787 1.01151745376759
"TP73" -0.814966542505147 1.65325742655594 0.169159155704682 -2.81188851898434 -1.15931678502311 1.47177918418851 -2.63531979404494 -1.33403777483523 0.662561045290184 0.539340124691568 1.73059325926828 1.08151469069543 -0.663078940328223 -0.743865294994732 -0.254055384985466 -0.17867927772866 -2.15954958442881 0.902319075742605 -0.511391536800192 0.560803731081901 -0.232769197520666 -0.254907807851202 -1.06451377652367 -0.661903825972954 -0.02825615732322 -0.518406483547044 -2.64266589685936 -0.439488047856322 -0.554285116991742 0.764873339264004 -2.75134823446743 0.227857707438318 0.914999323918071 1.44044419306371 -1.13234372381587 1.87493128888189 -1.27832632438938 -2.00138692809739 0.873214551193201 -0.939939286286059 -1.63891648191092 -1.58559426136432 -0.655177187600238 -2.73426409844441 0.803714188478676 -0.677071601136665 -1.90814241321357 -2.297482569508 -0.450028582757762 0.263184299117533 1.42804057945522 -0.154455357329884 -3.15788632318752 2.45173742443817 -1.34069451746913 -2.44828417032497 -3.16248427057277 -0.429421968747146 -1.41387199249959 0.592471936890138 -0.59331360397409 2.86099834237777 -0.670897160299202 -0.357485752933568 -2.11077501617108 -0.825808504175599 -0.879864031523929 -2.05786343200602 -0.0429683815882529 1.48447863449521 -0.566445607004975 -0.945393684498343 -1.99991012476706 -0.397106324028809 0.168220649853466 0.289885877361879 -0.735238349871829 -0.987781584134559 -1.81348124707466 -2.01982794529603 -1.94008236754893 0.0624263005676871 -0.762795462957225 -1.96340558211053 -3.12324219888656 2.0964550368723 2.74358156825966 -1.1141163286935 -0.599971793288844 -2.60774367062979 -2.48786931982192 -0.722250582907936 -0.217524946773771 0.655570557768655 -0.366408783044326 -1.41485013565127 1.97034871013016 -1.37610579866023 -2.00648774808151 -0.240459558059288 1.22795666336461 -0.961433948507646 -1.49095305672561 -0.154843079751997 -1.14690441628284
"TWIST1" -2.06445930639989 1.31241219471432 1.52190565327468 -1.51720066536893 0.363572938025114 -0.851703927502412 -0.511939883916035 0.42074191870823 0.832441173970422 -0.760453650866976 1.20492372353197 1.15812099695677 -1.69188401917331 -0.174795566338352 -0.908003744188849 0.361269351596815 1.22147191169554 0.057196553145822 -1.28272892953691 -0.114301626459234 -0.588734902433044 -1.38574143483607 0.928072762229548 -0.14203909541543 -0.39605582685401 -1.23343930543036 -0.125731492282776 -1.19584825498225 -0.355662742448374 1.73436001276407 -0.258794189052986 -0.662500475231397 -2.00229126140806 0.0165314427751912 -1.17684385131457 -0.177402221469426 -0.290026390196024 1.52386153568018 -1.77220887746931 0.655529674939993 -2.42052399194234 -1.20360758493002 -0.242149180865683 0.487559383233502 -0.49653859771521 0.040344665031282 0.228550202485112 -0.72287474145298 -1.77835351108796 -0.973046466882489 0.871139913268098 -1.44605704002632 -0.0520267644295818 0.360170802019511 -0.580568552413016 -1.04275769041188 -1.31579302864338 -1.80624589645971 0.115395612935377 -0.25985437283705 2.2516564945222 -0.322989266943085 -1.28169153574364 1.6683563271581 -0.471620709384474 -0.0480566376324864 -0.475340175089084 0.903490031965112 0.815042968145896 -0.424576609976421 -0.251729269605376 0.290226150256385 -0.189795252974434 -0.373533297836086 1.49485325347126 0.187241226009346 0.530278712539975 -0.830544957836379 0.673782729729594 -1.04059141458162 0.537539721062319 -0.340821682990133 -0.00836248773251864 -0.615429900862672 -1.11068395382596 -0.77815268300996 0.355093018022821 -0.296474983172238 0.576385237239455 -1.87895063082745 0.338431745563458 -0.459324724617689 0.806304797881746 -0.0213453513632697 -1.67507204326557 0.10999357338073 -0.578584830334336 -1.16278215780689 -1.87418669033703 -2.16942583520095 0.0253632577196893 -1.59779885238024 2.02016650395883 1.57185524461435 0.820488922256795
"TWIST2" 0.040934484518369 1.43915081810453 0.757557967165704 -0.821978369054584 -0.916636675247795 1.95981182306674 0.899440537410814 -1.14395701174785 1.86404554829478 1.2416726520933 0.994835868677621 2.15959263116957 1.61812417284438 0.371680659643895 0.84550062699772 -0.0527209505733025 -0.729121708565487 0.153196477661268 0.209535928490872 -1.8385287834263 1.47074197539422 -0.962565223578347 -1.09983344503616 -1.06334168634974 0.230945217330113 0.762338427832557 1.03468532152774 1.03924314997787 0.620842062708008 1.12653888381045 -0.214289948687942 -0.41642048997 1.18066933328828 -1.69431958861016 0.146003992576598 0.37704819436795 3.21398779441348 -0.688723171703983 0.759957327908651 -1.86457617729724 0.328061102647116 0.831450572914415 0.518662001060648 -0.355333484528283 -1.1246011765015 -0.689917753624402 -0.747941283882837 -0.053269353519869 1.16115808265873 -0.783933687931158 1.49173157839338 -1.13898814489805 -0.333553605910996 0.829166954750946 0.0851645396057019 -0.152840432728004 0.201678814861334 -0.182772075046623 2.17171807937328 -1.00644912152529 -0.771531439200473 0.629735957085593 -0.320144536512041 1.0533371116909 -0.799687479322968 0.412833281212811 0.491810058977767 0.516873277979839 1.04106434470707 0.554948847401746 -2.17320939084049 -0.774924636832414 -0.881306603768694 0.201071923130901 -0.0592339306261678 -1.65633595625058 -0.186700257232563 -0.8749034264485 -1.77084765481386 -0.795106442477682 0.534363491871007 0.13179122752953 2.12839234218567 -2.7749151006048 -1.32647880174683 1.01207394716065 0.654566456175253 0.55806210234897 0.661881670260709 -0.34822540691431 -0.170362662309561 -0.0277519948184902 0.714311058890339 0.140880080055085 -0.454886834559223 -0.561181118018616 0.833483824352104 -0.496540358115921 -1.19429100840271 -0.418751420656349 -0.381131591108379 0.595413492806322 0.489642162241178 -2.30991675724255 0.0613945466729663
"USF1" -3.19176346990511 -0.141914819095896 2.89829758963066 0.0495239947486615 -2.23464750124427 1.34840174361601 1.82612906332986 0.454375395325215 0.776701538535506 -0.500953078535384 -2.28884069996192 0.703520291897444 1.02415757679035 1.94221006048441 0.804686575536175 -1.70974441641307 0.146089758986125 3.04313190214786 0.0128659427647435 1.758673235338 0.372857026888342 -1.88105249699344 -1.35455596606601 1.52857165416276 0.873376645534614 -2.36317559745974 -0.667341141492604 -0.805582885032601 -0.711831619526928 1.35237453479081 -2.1799739471984 0.174046960616471 -0.62096539404275 -0.440972823485316 -1.23796520837591 0.166328574014038 -0.672847492596032 0.786093877721136 0.993201457381133 -2.39554905832696 1.45160790791283 -1.46196634090626 1.44305204407973 -0.292822191071054 -1.18880384073669 -0.469815118725402 -2.2781978821816 -0.564846575928306 0.589487317058608 0.370493332353358 2.11414187919405 -0.423961152564122 -1.52808955013657 -0.534751002437526 1.91124390236825 0.526195610627968 -0.923830199540315 -0.0254741705556544 2.38712389742136 1.4234712091683 -2.14020525562193 0.224945460939731 -2.13275737817932 1.39224400964034 -0.872219171843561 -1.53911739727168 -2.26652459400482 -1.21179924619514 -1.05872379214364 -1.25289140329321 -0.433956599553861 -2.16390039925544 -2.00998490862652 0.0105238148631961 -2.90625939604908 -2.18265735169164 1.07947982357878 -2.35546765321097 -2.39991023338788 -1.42674375778896 -1.63471848923279 1.56686573183893 1.85420651276181 -3.7357623557878 -1.63688580395453 2.96490301189198 0.234097916150279 -0.162674506955533 1.26622943757285 -1.59199924391122 -1.78531836275964 -3.68900244739603 -1.28108077721667 1.67309624486241 1.21491396641266 2.13797079354685 1.6549567723533 -1.77879887177094 -1.8382938619105 0.554321325110517 -0.431585708733395 0.187060037940025 -1.6985796252967 0.611906233943144 2.86568526209934
"USF2" -3.48213342369772 -1.80656660527496 3.03609295107154 0.0933320093610383 -1.93438283630842 1.66234693228071 -0.242056189398186 0.29126729274041 0.32240561857472 -0.317036415008224 -1.39378899182705 1.89482726130725 -0.68006442654521 2.36978774069274 0.677704741401211 -1.12477915251404 0.689095067169687 2.95504239680552 1.46194906132187 2.4638631978392 2.31874190973202 -1.24888787761738 -0.855874251666722 1.3908796554508 2.31449062515132 -2.27691799194298 -1.12815923022752 -1.1103422737332 -0.567870642670078 2.65714190957192 -1.83308974922264 -0.0113328525234385 -0.0271280383373367 -0.522941533647983 -1.24430848045004 -1.26267653402896 1.19231795787187 -0.169251647789024 0.220285916068314 -2.60203751212569 1.67003495019639 -0.870427477510157 0.981030365360921 0.633730771600178 -0.933948431123109 0.284066669788153 -2.13899801505728 -0.260886403868598 -0.608944232169324 0.954797969185551 3.02189220672997 0.342399748125978 -2.29036236121817 0.237163624697278 1.30669032452654 -1.06425866628973 -0.795186488412614 -0.815608587618885 3.30881324834355 0.360109155431345 -2.23841802248527 -1.02248252078459 -2.50316633891438 1.33107081501367 -0.980314429889341 -0.490220946836458 -1.99545528820785 -0.700214267167525 -1.01331100243279 0.582377269857407 -0.86040569092404 -1.81820996538334 -1.91957321670965 1.32742288166888 -2.12340735426732 -1.316195210357 1.39948432693946 -2.03662836219315 -2.70849946598291 -1.32214219230774 -2.57747991861254 1.53539590162789 1.41896924755275 -3.08374096658246 -1.24680110679739 2.91616113354821 -0.0242972180037714 -0.847650304479915 1.18079944376942 -1.52627934886625 -1.75212715761544 -3.79887495114328 -2.09068035841701 -0.215565615540725 0.64274109437712 1.3376436728285 1.51281804689732 -1.52593841635118 -2.214872133586 -0.653824104783498 -1.61920892301824 0.884331718400949 -1.69518766650024 1.6799893193782 3.9667477539282
"VDR" -2.18121583755438 -0.844310510602295 0.552278511722073 0.596112577761913 -1.25986893265973 -2.15968993336892 -0.645951238561921 -1.39566575088189 0.883787211964153 0.260494385145554 -0.723707535083076 0.217402406153065 0.902927068276302 -1.21074632815041 -1.2885210247835 1.86190191426239 -0.227080609640162 1.24753715430348 -0.805329940522662 -1.07112441122837 -0.482156225549051 -1.16089949134714 -1.52763953452581 -0.208498438276591 -0.324122439435396 0.769473117023107 0.694622766650917 -1.21060200483561 -0.800544780080572 -0.165378123953391 0.620167970906812 -2.29705686256067 -2.23225060142866 -1.46883119195989 -2.70406780225444 0.430525636161885 0.481706172724589 -0.342532608651962 2.21756784713489 -0.539945937308184 -0.225024103403269 0.583867351143339 0.838836539963749 0.263200189774469 -1.37568104725038 -0.755758290641504 0.0415537317821819 -1.48074167630322 1.07873002679916 -0.491654039622111 0.787327182221438 -2.67039581211688 -2.07364520955715 0.624482784648859 -0.873342564438034 -0.384469366250045 -1.07841503875633 2.01361405992216 0.387764820862222 1.31685846125602 0.326402797933562 0.936376889551026 -1.77144166476396 0.597240500217082 0.329891611157753 -0.612582667037203 -1.4000987046994 -1.09897380508358 1.87367672956495 -1.70478665947364 -1.74715826718586 -0.980199993850365 -0.45468911186331 -0.0839558184468682 -0.00954347210794312 -2.09457746037284 -0.176833205570499 -3.05400425063681 -0.512862838929067 0.251967288934071 0.668385892412027 1.2900392300027 0.688969524760139 -1.68211320814357 -1.59881983194608 0.637909040837637 1.70569884351897 0.276392134297066 -0.991400328462612 -1.53345599145219 -2.06695588378698 -0.776475960048611 -1.89159749433711 0.811284671891846 -0.11854941082642 0.565427365004105 0.34373006424489 -1.56229226980484 -0.286307734845456 -1.42643278245867 0.121308272407956 -0.862282384192141 1.51052989962921 -0.41536693059855 0.762025989419101
"WT1" 0.166027191650416 -0.657130446508295 2.10046314482547 1.35202382951041 -1.15912704019265 0.0851690319555054 1.09173173547008 -0.591992935292969 -1.66846248384699 0.653326059148604 0.292861579633294 0.436654528866174 -1.21707170469618 2.07077895882983 -1.13392050955972 -1.03866456402045 -0.0143345166746014 1.23474445622004 -0.0973447163225142 0.306308865161579 0.407956960953978 0.802753325043358 -0.375436403229328 2.52535897873839 0.378837472953201 -1.45185951100274 1.68261419507427 -0.767378127805601 -0.542651766796943 0.617751628490505 -0.782040083250451 -0.276040009769281 -0.590312102770376 -0.253627020706851 -1.84166167695983 -0.960271961547442 0.521348179134232 0.101942416851426 -0.367054055198926 -0.660860975417309 -1.39734428947326 -0.32518183516669 1.99233527224845 -0.358283459837042 0.264956244787977 1.84537730612927 -2.63069950254143 -1.5989307401022 -0.133154245121848 -0.447436624638078 1.16642731796654 -0.155545524995552 -0.479863222412657 0.666822511648656 -0.527644778925779 0.199223193406721 -1.74869517070959 -1.144222769017 1.77669249928082 -0.487476707815963 -0.61706452122972 0.0273084754656557 -1.26637933239045 -0.0820266281115032 -0.0495536261697608 -1.2366953312405 -2.69299393887451 0.00694611417711852 -1.10155747027372 -0.834692366536872 0.33525309454767 -1.11705414248927 -1.38915415201908 1.43818546542423 0.545010899594715 -1.36916584409785 2.62047030815426 1.2929368110165 -0.735267931376125 -0.859714118435709 -0.755182333402828 0.00930217854334671 0.494705031801866 -1.79655394404685 -0.333470454274695 0.547894914164528 -0.211076518931064 -0.855823233278357 1.9983951792972 -0.530200569904274 -0.934333770236853 -1.0838867648806 0.505335987034361 -0.376380980090865 0.0317427593233117 0.931904749777494 0.321411525108806 0.895475185533642 -2.96674273555941 0.0954145393817063 -1.93660254386197 -0.066034500983674 0.394720190694611 1.63016833060513 0.847031578653729
"XBP1" -1.50729562525166 0.354570508052263 -0.15535960445779 1.25668200405614 -3.6127213694179 -0.907301859897499 -1.64379830901875 -0.0212919359383447 0.552650856206639 0.71545995304307 2.22096323883848 1.57955203318817 0.517276015161036 -2.14883338937981 -0.149565212909208 2.15752896717388 -1.45186806035846 -0.579462633821667 -1.39743695226754 0.524510227475102 -3.18077474302964 0.275775457702963 -1.40607405319118 -0.124174239508498 0.00579716879975539 0.734732492217418 -0.83804846365151 -2.02288200499081 -1.08295112500871 -1.28287642002498 -0.498357036594045 -0.484354210476449 -0.435878862581683 -0.535644221229581 0.580467708000197 1.42289355226819 0.193216900437133 -1.44024292713683 -1.62384567590279 -0.338028792758372 -1.3763973330951 -0.983038642338692 0.0728320381054824 -1.24156608548078 -1.30770396988843 -0.882038017741047 -0.946094118363937 0.697489584232711 0.413236429985033 -1.01794285065659 1.19253334780633 0.506515465496724 -1.5297963581096 2.39927334860056 0.119215767967533 -1.57583802296635 -0.768578888474648 -0.62978687623162 0.96725605323856 2.0758244716948 1.26578765922456 2.70178136249887 -0.841049814346223 1.81487220325979 1.71181068573937 -0.730538883088888 -0.0429262822117939 0.470670703034798 1.93199508465821 0.741113592747886 -2.64893236886264 -1.26439212203608 -1.79773159456334 0.547244530707997 1.61855035883925 0.0159459908189576 0.66407235657739 0.392094374427867 0.0321147256912493 -2.01024284663203 -2.02000972703867 -0.733585235208979 -0.479292351535672 -2.94632474375776 -1.28558498748297 2.00692345801944 2.93513111016969 0.982819371470198 2.4577476125159 -1.82846808026345 -3.14920735003254 -0.824265439157948 -1.64002349777857 -0.810886054234628 -0.972626271681804 2.49346546755035 2.2851364592973 -0.894247717813998 -1.10071823763519 -1.50945981216814 1.84281937074966 -1.29817887952202 -1.02948898599034 -0.0875916162636832 0.474139229266825
