"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08"
"ZBTB11",4.31292194180528,4.10824921118466,4.42971659061574,4.14285203516561,4.63227388057064,4.04383711855246,4.61210067256272,4.59917467700533,4.49178091594974,4.49753538996739,4.24419782423293,4.49966096282348,4.24045950809529,4.115353073322,3.89624784662683,4.59635668917819,4.58571454234965,4.25053267140592,5.19247630492672,4.23157746958184,4.36494342231651,4.64510045030309,4.41158465360897,3.845316020572,4.34990722235288,4.68948289756386,3.27253008684914,4.64205122182758,4.49453301776888,4.35837378265823,4.79224826772523
"ZBTB16",0.802051796000082,0.951480198499094,0.885059293995255,1.12133275481925,0.968819237104089,0.794961886165545,1.10136899003284,1.08769391433835,1.15534047244513,1.1733694552757,0.760251336123956,0.832474493969383,1.2552245872583,0.981850859928008,1.0641051328798,0.582842435013472,1.34842292343568,0.926290160002977,0.865158362428232,1.48123495665562,1.01801183385709,0.880309040445123,1.10217949404744,1.45578935046563,0.684263596003582,1.08517196747706,1.03217530720675,0.504760777240122,1.14295834662777,1.03280974224916,0.700379280001546
"ZBTB33",2.51889061794153,2.49885918132909,2.49217766145471,2.45397935315267,2.72252239042004,2.27176318139391,2.67668627082638,2.6245256569938,2.37910330154146,2.52486566102039,2.63497494887521,2.88541610840656,2.37289589412112,2.34053671748744,2.26718215304956,2.70490318321222,2.64591192520372,2.59691755620865,3.0366782524271,2.66686019352532,2.34354862225389,3.22091915746522,2.37909193617634,2.18135665642368,2.53646410878933,2.59773288731499,1.80104398951809,2.59478251653547,2.59840645056163,2.81197405473709,3.17184553002832
"ZBTB7A",-5.4322861255505,-5.25730274994232,-4.57087662347341,-6.23959565307894,-4.65752083200357,-4.97009259006182,-4.61021290905144,-3.63915686210952,-4.94245094876424,-3.76306180597232,-4.83259109111341,-3.89539066426295,-4.94386409940453,-5.0548666407848,-5.50250337749711,-4.85683489503825,-3.42230932176858,-4.30577311814419,-2.31333635434092,-4.79827128130081,-4.81918803106873,-3.81730522561401,-4.54454504030536,-4.41183554207723,-3.80736428178494,-5.01659338315357,-6.03314265316595,-5.20259858046037,-4.79775712230656,-5.15896711505567,-3.13582987198008
"ZC3H8",-5.88123090955622,-4.75033071583359,-4.58747477427418,-5.70345401315274,-4.60262758145346,-4.70770443962881,-4.72016405004723,-4.70101555784787,-5.56566044032216,-4.38314682053037,-4.77498657258794,-3.78017857647147,-5.63003505818721,-5.05914877726993,-5.99073685826729,-4.73414465774967,-4.42033461804546,-5.48862453128436,-3.20058514731267,-4.61775816343778,-5.16129011618127,-3.86747979518126,-4.97585759742553,-5.44673699393234,-4.14971772120699,-4.88360456327596,-6.43194614793811,-4.6566063099581,-5.81031487543643,-5.877074395657,-3.4273484047375
"ZEB1",-3.8707726101972,-3.83519125351126,-3.41482370300663,-3.55734310712154,-3.67963287710739,-3.18774591066284,-3.42722411436799,-3.21845253801435,-3.70887172849707,-3.39963668125745,-2.84399977141624,-3.64856608381627,-3.94770562715262,-3.16355106431176,-4.36947042980674,-3.5855086273036,-2.51927060134995,-2.65429878200134,-2.3513820889448,-3.95770589882104,-3.92547830424041,-3.93590980125815,-3.66847343169087,-2.83329373635615,-3.07857296979854,-3.11557623322938,-3.62989689950816,-3.6854666467101,-4.3541448312455,-4.57991315140884,-2.56139444191009
"ZEB2",-5.47262079400409,-5.80973557254916,-6.13813591945113,-4.44757641580252,-5.91953311829775,-6.94813421980516,-6.42376158486329,-6.13561544298619,-5.23970888010143,-6.34670329634687,-5.27918653806478,-4.83325475936613,-6.14447116099884,-5.91674804112271,-6.27716989486518,-5.1275460114557,-6.51066740049669,-5.0545252614445,-5.57528440374202,-5.19737138415546,-6.34272334068532,-4.98019410083243,-6.26654231081011,-6.28037401634523,-6.98535175512419,-5.0976336746721,-5.63756773687158,-5.93082592155908,-5.91643879555659,-5.18854070270008,-5.29111670033748
"ZFX",5.86089539623956,5.82801111540881,6.14045226078847,6.17585405465958,5.95593424303824,5.87042104980612,6.41597162649555,5.91126092023318,5.57951795089811,5.69356629965796,5.57672033814129,6.04390560632611,5.87821585227396,6.08631592137003,5.5503432697182,5.81501695688016,5.98982815845446,5.75702192107482,5.99350245510688,5.63391122309039,5.93804552331887,6.89330817879609,6.06471437667389,5.50704425139778,5.91867130873418,6.06512321294548,5.68883006717364,6.02207888377389,5.97945706634306,5.5817451648116,6.72350738133543
"ZHX1",-11.1282848856051,-10.7835528139545,-10.2371712799332,-11.504300294415,-9.90817246729946,-10.3002022875471,-9.86098193650725,-8.64744187458385,-10.7086592416582,-9.4442756313559,-9.48305855162656,-9.98143200798284,-10.589762788165,-10.56647358118,-10.874120986399,-10.5951556363952,-8.21305077726195,-9.3212248529688,-6.68719130840349,-9.92896726210152,-9.89157758304071,-8.38565252425574,-9.84416337219051,-10.671852303126,-8.6987802240733,-11.0056732144841,-12.3147293569833,-10.5578403966083,-10.9593321225746,-9.49645488211182,-8.53428713875906
"ZHX2",-10.9099994761949,-10.6267113817795,-9.84588464865398,-11.3006764893688,-10.1007690659294,-9.19076771937764,-10.3184260010188,-9.08483942081516,-10.541688723694,-9.61516480336832,-10.0246391436053,-11.2246353057087,-10.1194177913624,-10.2967381209599,-10.1184434224638,-11.1751536822574,-8.760679105218,-8.85957539279999,-8.49134441747908,-10.3635165325485,-9.97381448869596,-9.41898950316559,-9.74216327199149,-9.87817327110924,-8.97206423395412,-10.8863818057674,-11.5403886796457,-10.575670614068,-10.0854441802298,-10.1739695754525,-9.67683099038477
"ZKSCAN1",2.4650294174812,1.76188994412398,1.7716837907455,2.3347516018241,2.34660477625094,1.89518119503572,2.42902265641392,1.86003842474896,2.23108641474647,1.67627415119284,2.24965314743637,1.70408646608116,2.28656258213926,2.14175017033339,2.4941067698307,1.93207512504087,1.73824498009209,2.02931467197171,1.66815445914813,1.90983605199337,2.13690198283505,1.41660575831122,2.19102467472546,1.94099426680293,1.48295930365594,2.32972859727266,2.5068588170596,2.18832717072484,2.6125365988924,2.33038346878184,1.69129352434741
"ZNF143",4.06833765530782,3.84194761614068,3.85633132588798,3.74520998636812,3.88077409073426,4.33819534686406,3.57261786647798,3.64737871274618,3.33608119004188,3.98945898597293,3.73371919979483,3.91101117914795,3.92885518252636,3.49596361155173,3.95107740337019,3.95398174269174,3.71975758415567,3.46093227025483,3.16993287138911,3.56626916377896,3.59093685420993,3.4842339576976,3.8479679271981,3.91955459764417,3.90759165407905,3.80744117383019,4.12619507927723,3.58419667390629,4.16278815140775,3.66920877582233,3.96972064780726
"ZNF148",-1.10774639296444,-1.32764146376136,-1.11586846794146,-2.2844494401359,-0.630105741144275,-1.33670412474838,-1.17601347638083,-1.75027952172491,-1.41860419237813,-1.49915993934813,-1.50993875326995,-1.72770984059231,-1.44280623618267,-1.29941899563042,-1.55733440401466,-2.37527610907176,-0.906306668567523,-2.73826393965786,-1.58127905086475,-1.74396895476783,-1.95228133213204,-1.88076969825479,-2.07334316360651,-1.97583204171666,-1.59567203195703,-1.6854563707772,-1.17790101252178,-0.990620863552811,-1.8266521971641,-0.95765540695946,-2.08123348365054
"ZNF165",2.38179002630017,2.18049072043441,2.12282820840552,2.09985129940636,2.15400842256372,2.20098817347445,2.25903151775803,2.1668031028887,2.63072280785265,1.97551693350154,1.76888368042825,1.88709466030818,2.24237740902049,2.52303915243501,2.23952952031086,2.39941650042732,2.40585222432765,2.3499426495825,1.28252235542815,1.82592875014407,2.31974457694628,1.2506768830956,2.03939486745382,2.59332068555433,2.19588673199671,1.89595206184241,2.72841883483462,2.36218072773391,2.4021570557615,1.77319438837205,1.65882594062658
"ZNF175",14.0818683085195,14.0792734345575,13.7105701056223,13.0077611515301,12.8996322399549,13.7819091683279,12.5075452590148,13.1713924373373,12.0727185239542,13.7498047387842,13.371213062474,11.999784661041,14.1213212696416,13.3261192716683,14.8450452460468,12.8475223189523,12.8222948879447,12.0197514566713,11.7568134032996,13.1894273450628,13.2077911842474,12.3889291663938,12.6435944236586,14.8229241613221,13.4664430991824,13.694297698116,14.1570706714558,12.598057152981,12.9016092678245,13.7127411660771,12.2703727704308
"ZNF197",1.25292400872688,0.447512844543492,0.493670778203678,1.51500419225363,0.992154754407373,-0.0590788020975306,0.628617649880361,0.399705002847155,1.0103911051234,0.0170365130322776,1.09950301554153,1.89721292099056,0.0721817466883894,0.0953864352622052,0.0346352822945086,1.45829002791772,0.169800343069372,0.805765534495782,-0.0652418059703147,0.942082063453319,0.648424721851218,1.01433773275089,0.934531191231601,-0.149211801974627,0.373517522389023,0.888575048390143,0.78618558402005,1.00022467583229,0.949920554971266,0.521865338116194,1.26734273202568
"ZNF207",11.5528849276207,10.6039043140075,11.2225484913543,11.2615828579072,11.4036159780389,11.189060220997,12.5446265822351,11.3148419274608,11.5872865288981,10.8289220319789,10.7063387840771,9.3313231386737,12.6778849999835,11.8207220320942,11.3748209410312,9.90802979717293,12.067258955043,11.5779908822361,10.080961599273,10.934613991339,12.0256871793358,9.51471338119052,13.1888295863179,11.7241399105033,11.0974554260825,10.9909571379967,14.0617160156796,10.874334149716,12.5192311351909,9.885768740671,9.76681933238974
"ZNF217",4.08756319495485,4.1435948544221,4.36221174851346,3.83123939204018,4.29945119217762,4.28796649554692,4.5654786125635,4.87135187732454,4.09948937779935,4.29631680062641,3.43811397373515,3.63729251183433,4.42005953049939,4.60191228218801,4.41584073582768,3.88727122794249,4.66227887318934,3.33955689050431,4.27621499742712,3.99142594225274,4.21601466000822,4.11443175899424,4.09468172324662,4.44507945389707,4.25391182931452,4.25643100072866,4.07943766569612,4.4655591952313,4.3915824422126,4.00535448321419,3.70215510231756
"ZNF24",-0.704757834337319,-0.350176763095127,-0.735161046734891,-1.32780096643928,-0.396524664732785,-0.590987381406716,-1.02507529648716,-1.07286842006305,-1.15177348311253,-0.17736605763135,-1.06233032468241,-0.170511742770217,-1.05894930606807,-0.973713412516338,-1.09089591870299,-0.341024505767654,-0.865653883392457,-0.888804904196004,-0.861592156535361,-0.67634528736793,-0.668906115910718,-0.5673915744521,-0.609691839612713,-0.583874709747437,-0.331361067721781,-0.960639130637932,-0.241910704617046,-0.89855600680982,-0.855405737372978,-0.396579423663813,-0.725150375511841
"ZNF263",-3.71260109825154,-3.17185314715729,-2.73273602690563,-4.37796513175469,-2.34980997348231,-3.11771454171178,-2.71203698057921,-1.47934096415299,-2.20879562065616,-1.6623087006641,-5.08796600569942,-2.23238692147616,-2.86138810086039,-2.7055837333845,-3.253315363257,-2.7148023544093,-1.52874815972127,-1.13693137701082,0.486123704417038,-3.10384378974749,-2.09683885828738,-1.30992318339983,-3.40263784059663,-3.25577648288623,-2.46018106134565,-2.74216655033191,-4.1661421465353,-4.14699992038581,-1.94451541107382,-2.74137712664581,-2.45211168080794
"ZNF274",-1.44813809041185,-1.78333392817361,-1.76890360217039,-1.33321404749338,-1.89447573893623,-1.44639904074195,-1.8594653788137,-1.50495952110538,-1.35216188471199,-1.69857999411184,-1.31201739009408,-2.02449449130777,-1.57080227883833,-1.5166897984795,-1.51464652196481,-0.969905546669639,-1.25484169079273,-1.57859844331003,-1.48833121357235,-1.8218300960635,-1.43025615445145,-1.33364494239399,-1.18561544619225,-1.93291582078002,-1.75440774560169,-1.69998652267221,-1.41324045142775,-1.29795784418067,-1.28535750762741,-1.53586186581803,-1.47579465316916
"ZNF318",8.36771371061872,7.59083301191116,7.87622959370352,7.76138125755095,8.09013193398853,7.7171688763616,8.18951607339981,8.20207605623927,8.69270479840568,8.18560798026283,7.4171248424171,7.35181013940231,8.37723204757918,8.18944177433622,7.89943249397799,7.62828629641538,8.34677007834353,8.72035222921767,7.80030119967229,7.55500522398977,8.71085626902861,7.61992286392598,8.18014298719787,8.50547638435251,7.57535066474316,7.96473569152155,8.5744585728799,7.5783253189164,8.68945691772047,7.56096108427858,7.23209795966428
"ZNF382",-1.49410711026198,-1.435888229928,-1.76801854808875,-1.80305792558021,-1.28768483209712,-1.6781071433667,-1.76543591967902,-1.37822075804046,-1.64310063567893,-1.56900809086224,-1.05096764254036,-0.729647355914675,-2.08288656324289,-1.43908007751219,-1.75461498738458,-1.23571212411673,-1.72302646078049,-2.15300858709494,-1.95720026519836,-1.39329564261443,-2.64050334202222,-1.4701419908528,-1.46744219463297,-2.17795290009321,-1.40338800439893,-1.65823987540841,-1.60204608582109,-0.780435846336834,-2.00319319959911,-1.5362182356286,-1.16774846323157
"ZNF384",8.70791213886379,7.46615320565928,7.84352601930659,7.6338941222179,8.44028225491826,7.95422731335879,8.23851095806456,7.46255420888413,7.70887187271582,7.83459977756651,7.85331538557222,7.84047998457046,7.69476445860042,7.72144143066099,7.8271368371316,7.59221068147406,8.06522627320153,7.63268786649531,7.59485087130081,7.7308184266397,7.9090002815225,7.85055005205302,8.16377247732694,7.5690423559745,7.53863625059805,8.21449134292535,7.86506978295985,7.79462655480784,7.90072929736905,7.87955465810729,8.47682047405337
"ZNF584",0.72910071743896,0.558972540279062,0.506813269067616,0.0284032738235433,0.558851057762585,1.35947537293674,0.182490155889775,0.325138496143732,0.209462848536624,0.570640190859971,0.365436198735293,0.0357334915302104,0.986374126430497,0.503333922789092,0.892255914294416,0.242029682864702,0.58022864176871,0.543175391306217,-0.353722386036464,0.250746092946906,0.846396853816225,0.268493442239738,0.66139454253388,1.38628333336205,1.47022019565674,0.0129672215594351,1.26324770752263,0.490048982597822,0.486348488661305,0.570127098171708,0.201243903007678
"ZNF589",2.92496640222394,2.45213218358306,2.58734891250143,1.61814842894911,2.2667889339883,2.96436393489066,2.53574996485408,2.55186110074113,1.95818205364667,2.63829921215702,2.05250373930488,1.25059534161131,2.66798626324298,2.71814631134345,2.97744181108547,2.00972861391457,2.70951924489798,2.46200616175891,1.79476586781278,2.2892948197354,3.02462876777179,2.04573665727483,2.96597667480154,3.61179282901351,3.29104080754314,2.17966596074938,3.5900581141698,1.9174523475087,2.6381178943425,1.88994571639194,1.66509643695677
"ZNF592",2.46892665335031,2.05435688785812,1.89455992821161,2.50983691510024,2.11638526372257,1.9582723693311,2.11164154915864,1.8008968679558,2.19149569682787,1.81233355065765,2.01819933801576,2.09159224732618,1.94047903302015,1.91739879452074,1.92637072935714,1.93514386685043,1.85698471211349,2.10502311800407,1.67942813866582,2.00486863263548,2.00072067429712,1.72385759760295,2.20436374140946,1.74889119843416,1.7688241551465,2.10621851134757,2.50157736014858,2.31196127388662,2.16442662138942,1.79180626076376,1.90880184040439
"ZNF639",-4.91258998223426,-5.3826848476088,-5.41784574358397,-5.22019893866563,-5.65003826841723,-5.3525558122427,-5.66955449741351,-5.54115100619805,-4.97896343453953,-5.4333905998982,-5.18145515779219,-5.63640851014902,-5.10841372265401,-5.13721481244721,-4.94497999567565,-5.59690411176369,-5.59283534834996,-5.08843803458449,-6.01811353327113,-5.22799491663591,-5.15440915812581,-5.54878951418881,-5.05738183435667,-4.93177128990584,-5.48059256403948,-5.41528815755859,-4.14332160170746,-5.42007925338817,-5.22259981721994,-5.61108655278787,-5.93983668023634
"ZNF644",3.92004575083279,3.43118045659158,3.71808565939386,3.12778784582622,3.05334292332695,3.63585166406383,2.74329988516225,2.98023738434711,3.06367559365191,3.40466727737378,3.29042045910981,3.36179929610108,3.10890716353387,2.85151960336844,3.1441542287072,3.64094673776871,3.31061026566474,2.21471248151333,2.60679842099709,3.58030449270817,2.8987899139021,2.9520482942403,3.39666773997661,4.4643424720992,4.45172636164994,3.54031529525727,3.79395904782047,3.65099667416416,2.79747759417086,2.68554761637569,2.9999609557497
"ZNF740",4.69847389559729,4.14036834949174,4.34114947279837,5.15320808966872,4.43833976518368,4.23183421145812,4.30451866087751,3.82105796920404,4.19731500880574,4.18947683796676,4.64777040618868,4.49880192517701,4.29053394256912,3.99811191287662,4.45109676369815,4.37835650214057,4.21463834899895,4.1853405797027,3.68576891620505,4.34990956254978,4.41184392852881,4.15492507876254,4.75713739309005,3.67206134307522,3.82853474626335,4.74300061657733,4.35990609330098,4.65128954662718,4.11527888507157,4.43835348801426,4.57303141598651
"ZNF750",12.1105068398272,12.1861776560106,11.991326282412,10.3621440485552,11.5258821244959,12.9522483565207,10.3478205491395,10.6799890745267,9.71967113510104,11.9281911977558,11.4469173549634,9.75831993164073,12.1048097318343,11.1395063647585,13.1260440827865,10.9268634442735,11.1551735265437,10.0975446882796,9.66461753667424,10.4827953288222,11.7255443319552,10.0734104481034,10.8491819524204,13.2047910850457,12.1764752897885,10.457815591591,11.3220775612577,10.3873500747817,10.9247604196059,11.5629170888498,10.3234195789485
