"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"E2F5",2.37992936037543,1.80965126582944,2.2457823450741,2.62077287947724,2.52411872631962,2.19185135523044,2.63294199478499,2.1290632338329,1.96077316938303,2.47261107204626,2.61508188687677,2.18721193338016,2.0046284396059,2.11287490780941,2.22982871370833,1.84747880197942,2.20626133696494,2.17400759645329,2.2905150735352,2.31508263214165,2.11981715995679,2.27267968548746,1.98164251022504,2.36067480101806,1.92405134850801,2.13907849558872,2.17172109210423,1.9308466267155,1.87113295181328,2.64142312917536,1.94900819454564,2.0082979215652,2.5289536232136,2.19099097348966,2.0729632961449,2.06584334927527,2.13226155152282,2.32369606646488,2.36290609741285,2.32276358361329,2.14001634345498,2.24566135192542,2.87201918676451,1.98735173788174,2.32129438692715,2.53501579028396,2.12055657138913,2.61270800683751,2.58890056461119,2.27027682850746,2.73652978287149,2.53883360667413,2.35117621188926,1.94412077907899,2.32516984445612,2.02307295586342,2.58381402148847,2.3104376347694,2.47301937865911,1.84299859233605,2.08842455918813,2.48922735983649,2.32179697238222,2.24604518567244,2.05838300561236,2.73628381576251,2.10180296163384,2.23492463033336,2.2235403474484,2.24656995245903,2.07555995337672,2.2706134623757,1.6781110877406,2.7016425432254,2.06049395445826,1.9658830281479,2.10083977814362,2.26598272076684,2.22944725949591,2.52494111309479,2.29389189030669,2.12649852122476,1.86398576960495,1.59492837877789,2.67680843906082,2.76667748527624,2.27949716602747,2.5268772621836,1.96323308135977,2.14060210070125,1.28851453350054,1.6367289758389
"E2F6",-4.5656644905018,-5.27549187025626,-4.60579239346263,-5.89502690466385,-5.23513506034944,-5.78770854259393,-4.48086096405147,-5.32843305469908,-5.26834442996137,-5.74353983009533,-6.07755894859436,-4.63027997846487,-6.10593309335481,-4.75809689786932,-4.34855087407566,-5.14747087283547,-5.47804094141109,-6.33882899574083,-5.40001958601755,-5.7040270353165,-5.13835026310184,-4.5918874724987,-4.14493031093974,-4.62445772030219,-5.70102972877259,-5.12933226767901,-4.1791485347583,-5.18640876657272,-5.15141969837671,-5.83629896996112,-5.31222594672654,-4.78121680597002,-5.60892458057336,-5.08960107785242,-4.65554906105093,-5.12909515846138,-6.30357497892826,-4.69586753949922,-4.96784167580659,-4.99133916057291,-6.16601647449441,-5.39130893082823,-4.57908135315114,-5.30708668597793,-5.76661658031224,-6.33130681123919,-5.61842149488124,-5.09463075661324,-6.17985988649093,-5.32294636442727,-5.45711929628452,-5.25011343115863,-5.40496985431452,-5.05852338759065,-5.65954196659166,-5.06840987567009,-5.21420211727653,-5.52534674385414,-5.38773572257215,-6.20528775545643,-5.266850700858,-5.88343427548483,-5.33990401370991,-5.41442613414261,-5.11686073894326,-4.87046699346493,-4.77349463448348,-4.79926017612932,-5.0635828404445,-5.05136468172361,-4.72420687951946,-5.43870650236957,-5.11923987217807,-4.94216566283894,-4.38581733061409,-4.25572477327524,-5.33471913189887,-5.67109120496809,-4.86037610091838,-4.24274475991878,-3.9608975890259,-4.32130741496415,-4.06855260994091,-5.48190277459342,-4.82002505465467,-5.46755357768388,-5.27860851481157,-6.09952012747138,-6.1787609518016,-4.69072681205604,-5.52898308391554,-5.35550905995167
"E2F7",4.69251884135665,4.06135008869701,4.76316300029957,3.75486261787198,3.89505457857261,4.23208837689368,4.27947933776644,4.4807472711437,4.58447551796919,3.62898870140373,4.11486929352558,4.20099867715378,4.04073738841604,4.62544979830944,4.68062689255326,4.7095624289687,4.37500326494575,4.56928047695023,4.80210242994856,4.2004718019687,5.04370880307312,4.43831538625132,4.50019838343863,4.34676532688089,4.73332020075166,4.47015811894224,4.92453065752474,4.7966697147071,4.6514844175854,4.34938540855194,4.7810241719856,4.66197456569791,4.7555672652448,4.43718168144144,4.73296202020439,4.44914648794119,4.39517227157464,4.53396710774726,4.11590125174131,4.10459762682102,4.88141655474649,4.31080049300537,4.84233528071338,4.7857422037443,4.70303573832802,4.56532676228107,4.5504550725716,4.56515425960854,4.81526217437969,4.48279194886408,4.3860444025427,4.14606624897876,4.46366105764749,4.40092774136224,4.4349196080033,4.65127148627825,4.42578702657939,4.2179861344654,4.47919145656011,4.04092413619573,4.1950782912303,3.9788042378283,4.49407688044553,4.49787884327005,4.80966408100747,4.77493578929401,4.69679010954724,4.89444090752453,4.52900674640084,4.80999251085566,4.60121882104756,4.42461607663329,4.65121671390163,4.62459756108544,4.48152648222501,2.75055408511547,4.20866527822042,4.39607104491163,4.43567330922082,4.42095595244865,3.8926078813816,4.23773297612524,4.17691505757611,3.89846271029821,4.77774495315174,3.97130959142927,3.98336683694907,4.96446950360759,3.27972897487921,4.12562070062494,3.49909090795427,4.71852699795772
"EBF1",6.66683784397307,7.27376339467652,6.39168408521507,5.03450836519238,6.11235067631948,4.78055521634715,6.28376570659911,4.88933304910594,6.81600882039667,5.71993070380827,6.37647407403574,4.97541726162264,5.49184684651614,5.0780559938757,6.32374671165556,6.90202379660588,5.68703181748305,4.50737478927906,6.62730293098492,5.57325725383296,6.95379557982471,6.18419357933759,6.20163302656978,6.08877101612465,5.74192566951026,5.65264474109465,5.39576904774519,6.52846315538491,6.12222020877321,6.33372207672761,6.02868074033689,7.17989978750848,5.88488027520106,6.51731271972881,6.42069699841463,5.56973728072002,5.09420667381555,6.47904032966433,5.25933480743824,5.72951188203128,5.02441862943307,5.55629210668515,6.06636540089369,6.35209857938116,6.67850820669625,4.64053827434095,6.62463493849977,6.32627362651705,5.99693469423706,5.62086236900527,4.89723548552584,6.6672227898113,6.97434417997632,7.379232370606,5.7306886295636,6.31676698299624,5.84140296764969,5.65465100687689,5.57626422330824,6.86454478986502,4.74789694130878,5.01724974963599,6.62682550698694,5.80385934917736,6.38316650170784,5.5125705455922,6.80940132806622,6.47988830643478,5.57299592561813,6.90781506833895,6.43423120824837,5.52104714841235,7.51339462185087,4.67761109047786,7.7299208869108,3.74439587990366,7.17166688691347,7.85371845914054,5.69399283439846,3.44167612040713,4.77478102259282,4.17017173083514,7.15984119458508,3.68468961906762,4.6603253316386,5.67892505973262,4.72043316238468,6.46212624288126,5.12853942169517,5.45999027934308,6.79225489925393,7.66955862275023
"EGR1",2.48188278508892,2.49530961340286,2.8119603717059,2.19967421442157,2.40476081443423,1.96400806691668,3.5229084101442,2.46531544107687,1.94048275482923,1.69447068745472,3.89674216808957,2.16664735735675,2.54604843837978,1.88945554359423,2.25876799405602,2.36492355821949,2.66939055664045,3.4228615755902,2.29755600258609,3.1964313321008,3.12256718283847,2.73037777820582,2.80444184793457,2.03464218828765,3.32202663996636,1.9887777859469,3.36879720777708,2.75241903529185,2.5603547613081,2.45089151741964,1.77408098055883,3.07093646161516,2.46523517006311,2.78307470988761,1.68647389123255,2.63129560759146,2.67035666729834,2.08822319177684,2.25659952962628,2.31988720410859,2.99069994413596,2.64474557973512,2.68617210343483,2.49923868533016,2.77386084949292,2.92050280277426,3.81970500330016,3.31728100940457,3.12847144649593,3.88316877763173,2.32733863208819,1.91871239436291,3.29495015502456,2.15611235552969,1.95499380744228,2.98760037154875,2.14828365188111,1.88326025556838,2.82006432978469,2.09393959712387,1.20348216728529,2.17065752445847,2.33708250160433,2.86987335561946,3.37101551536205,3.29328177058657,3.43499570428915,3.1765708336057,2.18802883897551,3.5622047828898,2.59818424893312,2.83050538769324,3.21579930892916,2.13342104369503,2.95453639374999,0.804156722470678,3.04382587619883,2.19761088124709,3.2290166557354,1.76739799948216,1.71282850234375,1.93040235674737,2.0083508635535,2.26260108119606,2.47705306664524,2.3607186361775,2.10341893952307,3.35221947904932,2.18686901601867,2.95903898910611,2.80705482259639,3.9404648486163
"EGR2",0.0744621302227989,-0.251223465596152,0.00314136083640498,-0.00600194699461697,0.0996771668234241,0.356053511806626,0.40209462981968,-0.0216511877402224,-0.395409138829596,-0.258246245356356,1.36083641818445,0.0568453025711748,0.0306271050183357,-0.236754929693423,-0.313181261064532,-0.335502177444649,1.63457862335013,-0.696170395720588,0.298558856261734,0.285144934943887,0.228320218158223,0.574175280429385,-0.848453352327438,0.229072797788156,0.360429870216607,0.193386032930123,-0.461678499774236,-0.217062583057347,-0.239656802417426,0.278762794665912,-0.366736783905065,-0.150074847110283,0.684505067422948,0.227731261559686,0.374820890714884,0.316972480227771,0.131291732464051,0.0262733819087233,0.353908711583113,-0.0385268808007063,-0.719260462780776,0.232086534061976,0.95456696827773,0.195942052637812,0.058807344812444,0.301311431058603,0.160674966422974,0.5106399175741,0.512774878788258,0.297500885807222,0.247778732951044,0.333222334313227,-0.686789141891309,-0.440504135937502,0.67114624263352,0.140087933947556,0.222146823199188,-0.252326944417545,0.489613114345721,0.076930649922447,-0.0603547178933543,0.410580586217603,0.239306741729242,0.0794203444044614,-0.0680265404314746,0.197175123065232,0.165336947822326,-0.198157772769669,-0.171008228082101,0.139055692332521,-0.49625051143664,0.494620793902026,0.329941955054402,-0.222492560794998,-0.604129586190079,-1.10321180258693,0.956278938382346,-0.29307160790308,-0.410225853357618,-0.871136622438262,-0.492353692507607,0.399762111505164,0.205093095923414,-0.339354475816036,0.116715404706645,0.162573621393897,0.284095901830248,1.21618771764461,1.18252203111839,-0.484093537178892,-0.136482057427653,0.611166158189901
"EHF",1.18255215258939,0.391611027959022,0.952415596419913,0.913942350859163,0.413437828490404,1.9647394887189,-0.0569581366034364,0.740793727964651,1.46123680231471,1.39728281241027,1.77686558742324,1.00070577258769,1.45069840519517,1.15751608778446,1.62963718769751,1.24911461253026,1.08103588309902,2.16213401254093,1.45046493430551,1.37972753815571,1.99616262620039,0.61765315758247,-0.624634382894873,1.44434246644672,0.716639748151442,2.53141793029418,0.763695599416082,0.911212637830236,1.33668508706726,2.85080759947868,1.41892346684743,-0.585908788784533,2.51163348557072,0.445787872540825,2.17028695077048,0.839025809169799,0.342944266380098,0.61903687032167,1.02225531491415,1.19744745202346,0.67389185203357,1.93833655952345,0.175414827749059,1.68781733382397,1.44978835734649,2.42351517509386,0.79053531719939,0.693596364602414,0.827145461875847,1.55824175110409,2.2036984683996,1.43971989992836,0.138527077649655,0.437168205126357,2.68611795562645,0.827862172058448,0.950104661869725,1.60773479837176,1.58213289334768,0.523446168512803,2.43183765487917,2.36117172833392,0.523920527482483,2.49598106810573,0.71946431589839,1.39898255433063,-1.21577854617498,0.085905261892509,0.380059510676928,0.621551500557514,0.882571188132086,2.37625390971365,0.647494865606629,2.0569813199951,0.730511736380551,2.27666232440605,1.80253004621249,0.349264912005416,1.00217037404584,1.44819810571208,1.40201454643395,1.51956911602819,0.320161952783374,1.50548779677285,-0.0372295282952266,0.842917342852458,0.969104974316773,1.15670425998099,0.699152443253222,1.43991832745207,1.87603614343248,2.04086947515222
"ELF1",7.71181627450649,8.31682315097112,7.86430447195525,8.15594079829387,7.95449391870539,7.74409589405168,7.88369307682686,7.54132366948264,7.78767464522348,7.63929817245373,7.56709260427369,7.78358437662792,7.83258535120697,7.68870602265579,7.56615570322573,7.86191939575802,7.8538398871156,7.46003837488713,8.14190743483258,7.8101665031323,8.10148606671099,7.9402470879879,7.56284163593179,7.86296120086331,8.23646621477507,7.45674925037256,6.95509597169772,7.56893401897124,7.58106152948956,8.05162500758033,8.00279841799533,7.96389555576998,7.38126178303842,8.08686610726571,7.80865362354665,8.01930213134175,7.51476892554521,8.20848562227897,7.91057626709492,7.51109509407569,7.8014922492433,7.78709920003168,7.32100990780286,7.96102085747135,7.89102561059988,7.86570639875615,7.99800403760807,7.9167280251409,7.89032978797594,7.92074626366325,7.38774489373336,8.23086201193712,8.02469897977409,8.24530364474758,8.08670555548504,8.01125814366937,7.47997164774394,7.6388987025293,7.59185652264305,8.30732377783436,7.49596022462504,7.5641407642562,8.53739740219611,8.25599219313182,7.49820782859339,7.29890578814372,7.8282575946905,7.67831112905958,7.77859447232828,7.99883934129119,7.42236287588424,8.16395842563294,7.3604307127574,7.12544257292801,7.64921142017059,6.87170158116648,7.37483063558888,7.71001189991922,7.75543463543931,7.43796746073782,7.0037369778333,7.27300925098913,7.12941594154259,7.8053941114252,7.26975226453404,8.10216334184511,7.0954130076128,7.0628717107915,7.2067058299659,7.36688260816373,8.11620446315536,7.01758715516065
"ELF3",3.55495982050697,2.96595639928224,4.6926094976468,3.83379411383869,3.37037106360299,5.35194761246936,2.95303170630271,2.96160920620185,4.65241389444703,4.3737831029188,4.19226141881076,4.37606446044584,3.82021146411536,4.71867314793749,4.46441824213759,3.90070586233849,3.74887919708356,4.2584271741941,4.63207195229074,4.06889263256675,5.16561372140402,3.39312889576171,1.95707386818613,4.7113390137445,2.99483417169697,5.50172227909984,3.48149479518719,2.79821014922899,4.11950282806913,4.48194127483971,4.43340714961109,1.60783870382643,5.02424743139817,4.31886087747177,5.04684789969508,3.78769345865824,3.20907934011491,3.83166234673548,4.77828536644539,4.57322162254435,3.2121521860904,5.01657338975402,3.48781473383195,4.65486634380561,4.78707712782128,4.4651092777706,3.29161646886596,4.06841807587169,2.96318082306307,4.07667832230035,4.7584923807029,4.83336645166,2.70039404911821,3.26901807550702,6.51975715904746,3.59284895330794,2.93135448696585,4.4754183074322,4.78452518532956,2.06953796619318,5.78123124643388,5.95827128561667,3.16922609710339,4.94308757059077,3.57575033684566,4.54305891346843,2.08658742526922,2.93657033289725,3.71208073454118,3.37484673434114,3.37958257443996,4.44897281922478,3.77620617742317,4.61866897301162,2.73547294064009,3.50527824912088,5.0612864222754,2.8488490666271,3.72136707682601,4.5719441059648,4.74736068806278,3.54917472972205,2.56753505725724,3.0568034656634,2.38846140038091,4.33501302409081,4.25986482902107,4.0927455729541,4.07025835550449,4.97306170688702,4.39871637522256,3.754542135496
"ELF5",0.937347148805463,0.598680623079991,1.08306615992074,1.3361564070284,1.43892036798873,1.59164735267444,0.837173450921286,1.35917740452421,1.08217606306661,1.62658642052674,0.744062130838665,1.3405794961064,1.43242807388739,0.913855931819787,1.55887152948877,1.04192464267801,1.11518748579021,1.67529033006092,1.08786164523486,0.958904746886171,1.23685893464245,0.906628053726217,1.02440331369436,1.25191682688077,1.00953019280785,1.53880357229461,1.26142560086101,1.32675485821144,1.26362826666153,1.00359290012355,1.41493552812113,0.90105780454271,0.924351811916976,1.07993348430759,1.41931474245055,1.04863508115007,1.2901554564275,1.16254725376419,1.31104028835789,1.46193802309377,1.12499257857556,1.74624559250773,0.903992029443037,1.36562074185536,1.34247851286661,1.1821534101278,0.785622044842989,1.02359361098781,1.41743779307245,1.30002252135695,1.50269599885174,0.916045730642113,0.661789235573282,0.850549064127812,1.57261460750371,1.1804542277663,1.85049962034266,1.812210166921,0.921539166347246,1.23099731052853,1.89500286410452,1.42634174125917,1.18612691528054,1.30195916905065,0.788174177523396,1.07154959059815,0.143275348588073,0.59914418670102,1.15975316975553,0.929850000177826,0.671730882714429,1.72143623531417,0.746979985741431,1.59029880332791,1.09293548141983,0.906623064961212,0.907205297710493,0.600406503768842,1.11114218215294,1.84697284068222,1.2187073334069,1.35924517860114,0.425217779143069,1.63879807476553,2.17734432418161,0.921110687459645,1.80827550273124,0.319746829788754,1.20190749558909,1.38808469975345,1.00406836746387,0.44320269056952
"ELK1",4.14796342828849,2.17475321425972,3.8799171332898,2.77080010775346,2.90729780611487,2.60978708894214,3.52042705889542,2.71473392317416,2.82694956996668,2.54692905060135,4.01854119673442,2.136207986211,2.22281563294284,2.32981664777655,3.7258410810875,2.29529011057454,2.25234785093512,2.26512550033858,3.19055370983943,3.64040315549077,3.75209615214223,3.72255659677728,3.06944334260485,2.69833631111439,2.8165476214559,4.00148542141523,2.81797912598341,2.6920835754236,3.49714261319785,2.44118596043649,2.44826781623436,3.71816904390825,3.36644109523136,2.21658590220683,2.23701227697357,2.658407501943,1.70051616205784,2.70473154086435,3.32701112797344,2.60685936876724,2.42749307319973,2.64661325971354,3.53951744859614,2.16241687229926,3.10179800836458,2.78009349548998,3.90403419973652,3.16677396861863,1.87094596854784,3.37835498811019,2.39594399100806,2.51522786771513,2.81506764578356,3.65011033981564,2.47373146329009,3.13767407338575,2.74184399688005,2.14512453875785,2.95669836037142,2.93582140318727,1.62072935550814,2.23522023017613,2.69439488491116,3.35541273838813,3.66639927189697,3.70306981937174,3.23187852586251,3.51656865693773,2.66113987226647,3.52250188926597,3.64435280789453,2.51004039385275,2.92212574728441,1.28889549594564,3.20874252990059,2.13828607786483,3.43089221219581,2.23306460124888,2.85523467966443,1.35707981577528,1.96967576080822,2.82247873944443,3.04506872179285,3.76173510709028,1.37953896873097,2.45666562683032,3.26554138770927,2.80275351243914,2.75645727310099,2.52439946305987,3.57244083211881,3.07359476438634
"ELK4",5.15106617557605,4.03770700658812,5.4391292580081,4.60411200173415,4.5143206410588,4.84955492741523,5.15179839568089,4.83751458162688,4.49898428038801,4.54953609667912,4.05769310383875,4.38144715127477,4.01511538541108,4.1917983654909,5.40868382511546,4.03055586987114,4.11604290732459,3.60329669969899,4.79154940456043,5.40352793846886,4.91167515007878,5.36168144406958,4.48062956253421,4.90330938530992,3.94202469850091,5.2054290246019,4.3510824135371,4.17105560306897,4.7793432300762,4.63031170983826,4.67071712612702,4.95167800885605,4.58718268371578,4.44103417679799,4.26304972738852,4.59723168735523,4.29153015001427,4.89088442437366,5.05282926669491,4.79257140830572,3.84477542802617,4.90912857813397,4.97947625474042,4.73500834853679,5.01736835649976,4.51827919867002,4.67413267104027,4.81745676569119,4.19693457531461,4.6052679893473,4.34474195793824,5.07508690213869,4.04594423627838,4.89876069759766,4.88571711054251,4.71315757795148,4.49213279474376,4.33425015632194,4.97838559442659,4.05032396935584,4.32271819196009,4.52953431895443,4.71629732707574,4.92492065509705,4.59993384269213,4.82754314825443,4.37491226307655,4.73448022841049,4.54334378795621,4.79243703991567,4.90185739709625,4.85282133951542,4.5198382633028,3.32831278899514,4.88846327460378,4.15693147074271,4.62715246127257,4.49100274700316,4.63225073551107,4.29033967414192,4.70446050712053,4.19718081396186,4.29528504196101,5.16377105357178,3.97075682593472,4.29497385309653,4.74495396618111,4.45725595173923,4.04736347313599,3.83908916277771,4.41696932398679,4.37202050588929
