"","LP.01.17","LP.01.29","LP.01.37","LP.01.38","LP.01.43","LP.01.44","LP.01.45","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.59","LP.01.60","LP.01.62","LP.01.63","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"POU2AF1",-0.904656342105598,-0.948450935070431,-0.785812944634592,-0.630791655642721,-0.438981265169554,-0.901704584947457,-1.19285496660159,-1.22903637215588,-1.108966196204,-1.0440281077042,-0.892726323084341,-1.11631698223326,-0.857892060729351,-0.663717784008768,-0.939395308397775,-0.833060188203252,-0.7890123467077,-0.496701904566158,-0.778174915947228,-1.13601236073494,-1.31753884580703,-0.753217055148495,-1.44088867678416,-0.696577674795837,-1.26169496649089,-0.91297348383287,-1.25329766339954,-1.68982292400233,-1.38798295629588,-1.44966293399045,-0.850055517038168,-0.941639346207846,-1.2715965593588,-1.11208189152411,-1.13244555602473,-1.13444301241851,-0.698969985879817,-0.913333809783154
"POU2F1",-0.45113302779824,0.385174974991076,-0.277653904301552,0.122010142131019,0.209334949222845,0.132444915057661,-0.214580486006576,-0.0834659842468456,0.299288450292149,-0.0375951758508643,0.195131746811801,0.283213749590328,0.231129569087322,-0.0364019142170918,0.359134977810307,-0.346818094658426,-0.005406443115286,0.491833540839873,0.944966887068709,0.109890758489189,-0.288989161181757,-0.0790974953393164,-0.147347571252348,-0.523334772332525,0.0561723587846427,-0.66153266496465,-0.311145268006489,-0.311850116770065,-0.132411760545599,-0.750088055502708,-0.282610906280897,0.460578387212419,-0.58282641392581,-0.149631315990456,-0.174424018257525,-0.257336703028866,0.027774153896271,0.0572054543063125
"POU2F2",0.624327786212027,1.22064232625805,0.688062880318677,-0.189920266070286,1.25440385073658,1.88741095496697,0.222458992052555,-0.198949292101664,1.59377287914412,0.245118046037694,1.2500501600534,1.38677144639766,0.175572006701728,0.935938885669508,0.961681160807517,-0.358415321535552,1.54910247032416,0.858337048306069,1.53602336920862,1.04152816988717,-0.149633738491652,0.964677855506597,0.16014122862901,0.198882798337407,1.22594507671372,-0.672665872704683,-0.0155275205353684,-0.457337840119549,0.803511839880361,-0.395033128009184,0.288407699698426,2.08517305130121,0.584456904344687,1.27493761341271,-0.0412962326208682,-0.546637784163284,1.27031050007692,1.09202800313994
"POU3F2",-2.88495721880757,-2.68614210467683,-3.33225337011224,-2.90691358227309,-2.54735943228515,-2.55027442112551,-2.85947174414585,-2.99839138935327,-2.6520104201571,-2.67443483670118,-2.76246475693134,-2.78855430144592,-2.52490547336805,-2.95124821274671,-2.85187112798238,-3.00576992713837,-2.54127261784527,-2.8528454064863,-2.82129176007219,-1.96749439884094,-2.86874685839424,-2.73009713480629,-1.60195365067774,-2.70784464185337,-2.31028241722383,-2.60892038642963,-1.92368736783987,-2.78514497720515,-2.29489749717118,-2.70760099798735,-1.98049661420586,-2.50104144644797,-2.71960757680653,-2.87690760760623,-2.78714323835904,-2.17614206243959,-2.88771533377747,-3.19700535514604
"POU4F2",2.94327941777821,2.06903772195884,1.2395915077604,1.61700507625019,2.59770982631471,2.45822940249514,2.09991054372004,1.7297155445846,2.67823170624162,2.2433723187007,1.96987756497948,1.65819042834914,1.82416436522052,2.5772341736782,1.37879669704519,1.21979748479478,2.39673641572359,1.79023317876483,1.92693756520252,2.3458011456952,1.80943224266017,3.03730589194348,2.09412934231506,2.21815557962155,2.31277970399392,2.06800540510359,2.66609954242619,1.65761189795568,2.93367247191926,1.30721128025325,0.768440132745463,2.33985150930335,1.11137885199809,1.4387015938835,1.08620211979109,2.27327117647871,1.9266303294641,1.13206545805654
"POU5F1",5.65349479410247,5.52601094210211,3.98357467609641,4.24893265171655,5.00687767172713,5.24918010367575,4.25517604366699,3.00766824366024,5.21678167041902,5.73600909191622,4.81665618414705,4.48694166997506,3.07334214397446,5.08029843894792,3.77718258007105,4.25902962308425,5.17668948618519,3.6517503295131,3.88097283634944,5.88910278341167,4.52570383157116,5.93326206854393,4.94452846027379,6.22314555499203,6.61524654339188,3.08408291557392,5.5988765807304,3.82993547285289,5.8971981503679,3.38588379730464,3.5333320143445,4.64594278101616,3.93569728675131,4.56196422627248,4.99734961266689,5.52111791235507,4.69103280437856,5.80982420747843
"PPARA",-1.38352865776374,-1.97099823126569,-0.998830554832707,-1.20042431304463,-2.58907036148995,-1.86080980051001,-1.93770868209252,-1.44599352137451,-0.478323931756782,-1.13020932031256,-1.33941091062295,-1.55673248092428,-1.22960692885849,-1.90467678866091,-2.29596752243312,-0.903016207208188,-1.49519689240955,-1.19439307005129,-1.45028904886395,-1.75508240942601,-2.03392231571526,-1.66493715380546,-1.31641479283853,-1.74419328853145,-2.10261357534573,-1.14932956736861,-1.25541491276134,-0.657329344889646,-2.17778944225763,-0.207245990536501,-1.48947521361987,-1.85280732649699,-2.24718511124021,-1.80482622905815,0.164793543322089,-1.5587447716255,-1.40425246373346,-2.17451917472196
"PPARD",1.84421229564773,1.2820436322441,1.15229594052266,1.27878608811638,1.74795110953088,0.906343492229083,1.1480362169387,1.87945010990757,1.96754763301626,1.203409766489,1.74956278222548,1.4333744451296,1.41599507918595,1.72270162559133,0.715828270285369,1.76341224869992,0.712061451087474,1.133636345505,2.27777609325085,0.685721205705204,1.39470772861933,0.958476752823415,0.815202247357963,1.86005190074401,1.58947226979608,1.52698359571377,1.50862703956088,1.68099154352692,1.09597280175082,1.1333728633406,0.332315288590421,1.31600987097197,1.07709934418467,1.41772076907209,0.619892156794839,0.694796355603953,1.19424556774672,0.851244008466252
"PPARG",1.51600622568588,-0.0166432137843163,0.165197914931356,-0.22386382338423,-0.164477412210587,-0.067728020887044,-0.419659172022127,-0.757232917866127,0.0570489495995325,-0.736848508515302,-0.371813206368114,-0.0909095952721024,-0.262637448253174,-0.171377153947346,0.104588529982171,0.392105265658825,-0.171401349414348,-0.107394687745088,-0.287606920030193,-0.102170680845391,-1.33154879164183,-0.440301136756613,-1.18839611025166,-0.079002294484481,-0.129338526548732,-1.09855388876472,0.33544470679242,0.317967557705345,0.122309104440453,-0.168851933411533,-0.33539151300416,-0.334009857263125,-1.6010314592538,-0.0741544024368313,-0.537903032464987,-0.128848100012138,-0.82288264767736,-0.921980754637992
"PRDM1",2.31862842686326,2.20334999435418,1.71049232310679,2.56639248102448,2.29496762415021,1.53602424874817,1.64096756405023,1.01286686038301,2.60488980291662,2.08118920474264,1.97872080729481,2.50838918562742,2.3414555448051,2.28195964155179,2.81934216380719,1.8900926921277,1.90425375783701,2.95820468281102,1.59283558099209,2.42630469308739,1.72386507397218,1.89859718143652,2.81915068518677,2.25987495043895,1.3849893530775,2.02705093509203,2.46082120603185,1.61652634098911,1.93005957179164,0.863617336386467,1.8961211744964,1.64532193161393,1.5372758217887,1.75625465960936,1.45623716617689,2.03616421403574,1.65676795192004,1.63084270908942
"PRDM14",2.9701558961968,3.63161145091009,2.30242394923418,0.146316943168367,1.63308458492273,3.44871191816791,2.23287740396859,-0.00714336787968499,1.78118024236128,3.06142950480787,1.72301855534367,1.23504052050185,-0.217399742472116,2.2327037356319,0.639088304430884,0.697289654362336,1.62602411284635,0.261578562677459,1.34598884768986,4.85746367669635,1.05971302329001,3.26124852160049,0.946794917990294,6.34812232669442,5.3078053082367,-0.242855646010452,0.815667932961208,1.96351348469097,2.73216542461893,1.81692302600825,1.23737770178112,3.20242416234255,3.23593190067796,6.26427648569088,3.52704114820908,3.35273049157197,6.08231053472648,6.90458397210035
"PROX1",3.13742026354324,2.97389429027519,3.2477178668269,3.42137595999843,3.3641165809051,3.01572814873083,3.53588753293629,2.27510335315054,3.60224958005478,3.60376553204344,3.79175073400868,3.00147694480245,2.22192085605113,3.08199103717363,3.27512928376114,3.31782620158795,3.0171441006939,3.2456408414148,2.90974753085832,3.95416176062588,3.56828300651677,3.35388694242149,3.32599045024085,3.83748603759539,3.98725382342262,2.83738991027439,3.09829572962298,3.14714613227316,2.88092828581234,2.125427326669,2.44173057379475,3.21494095415003,3.02580666916387,3.12542113947864,2.84815676480095,3.31936751559085,3.40558301964839,3.77793159919139
"RARA",0.0825074513027776,0.907815799433454,0.86735471235768,-0.339353453927301,1.09346775294341,0.84734046929055,-0.671633700153375,0.0787796992661945,1.29926742528026,0.221169650984482,1.15877197395456,0.615298046918967,-0.987135485878856,0.834984799971434,0.0371000243469209,1.52278466390101,0.277362100771679,0.536919690270766,1.15295828103257,0.774203419632275,0.0738636779203148,0.15256170558821,-0.348430426229152,1.27103647385662,1.10405288344167,-0.650525643250758,-0.248517827732332,0.559432249695441,-0.479103615485619,0.437200708711118,-0.335267451893407,0.902049285470002,-0.00675211155492797,1.15672449603547,0.522029876977663,-0.305037935519789,-0.309485018117935,1.35705894183849
"RARB",0.8472123510149,1.34063333390359,0.699205415108397,0.331934893846651,0.604472553342526,0.805689028667592,0.0362476264730885,0.617981596149406,1.02717029971632,0.513644018030997,0.664587864075107,1.12937952420072,0.656106965164155,1.01578696493746,0.883618342834948,2.50071346660366,0.494704010162824,0.96734891812512,0.580795072905038,1.06588342893345,0.215958102040776,0.0598101886458393,-0.4607514974408,0.899364457546208,0.0976003570942005,0.469411496272764,0.00162576946622447,0.978600863127615,0.383055331620373,0.319022330719418,-0.114581271206984,0.785649892425483,0.206730435546941,1.23912940917887,-0.533544407755898,0.286541969863121,0.705670322059451,0.746395127058052
"RARG",-0.178683301924338,0.363036599676222,0.165501718950514,-0.317232006542675,-0.388608668679957,0.00663473772370203,-0.807016651281625,-0.0726527249414395,0.11100066505192,-0.545050016165196,-0.176767124828953,0.551735199910903,-0.0856471362496678,0.195035122469213,0.402372019808962,1.69138564049682,-0.324487920728161,0.140210596471624,-0.210734507485633,0.748172333465148,-0.608579595168453,-0.340562060331463,-1.09612324335258,0.394823352962298,-0.331115308003438,0.15712651348683,-0.392582278797826,0.414970987846286,0.0288865733742174,-0.522486625828539,-0.888326744635812,-0.0557889245298273,-0.205937258136807,0.292067717764904,-1.37120548725763,-0.317615039866641,-0.559909545445171,0.293642657663774
"RBPJ",5.80212449953405,4.56109191394211,4.2730427297918,3.72935876144614,6.20745208802201,5.29039427666131,4.34130237884788,4.81087146728501,5.43906325278972,4.44758456132993,5.25147100833344,4.76663287668974,3.66991581042514,6.08619900340128,3.93050661628367,4.81078287615011,5.5230759683381,3.44204618111884,5.53600076631103,5.66605017575741,4.58551838341696,6.02482107309803,4.12385095282847,4.35916259148199,5.17440462188287,3.570922695693,4.2949919081449,3.8859103693109,5.56179301759582,2.52354676239584,4.04569147805015,4.5601570439739,3.29622850818076,4.24957206893477,3.24486074021336,4.26050871751508,3.87139869353331,4.89444543807336
"REL",-0.363305853027019,-0.540042231931416,0.170204518871597,-0.773710176219087,0.180185718160845,-0.185013966325173,-1.28526092690857,-1.17660259042173,-0.457183189698986,-0.462897091153456,0.292556724028569,-0.287499294137226,-0.197338902939518,0.22731597354739,0.0512819193608235,-0.606139930712962,-0.154774941255852,0.116021445727581,0.5907679466314,0.259559917991636,-0.786754813568203,-0.0210265730050391,-1.16682282764302,-0.459032859799686,-0.588508434263879,0.356765359732743,-0.776669780138419,-1.83417006726768,-0.747298981533202,-1.47663575882112,-1.16064035298196,-0.830068269190927,-1.22838712528078,0.19246042320087,-1.44412913356033,-1.29861793970742,-0.232829032440958,-0.329674630523283
"RELA",-0.551220976346668,0.275552653848303,1.63369922104168,-1.43501342337129,0.215635189560011,0.760127379730603,-1.10279549464175,-0.148164942655212,0.189621220311089,-0.11919641283801,1.15924422830232,0.199346632823492,-0.991555117781248,1.04557977101506,0.612200396497501,0.397035442650422,1.04860794052418,1.1147659649528,2.14071940963858,0.619055361313381,-0.598791975139375,-0.418256072059846,-1.97999241738603,-0.657883944516051,-0.933130045677747,0.0811020727383467,-1.14389758151008,-1.65532931533219,-0.342588627424254,-2.40430567151365,-1.27491316700298,0.303157901916848,-1.40634552530294,0.435443966670575,-1.31747529026601,-1.93105736275424,-1.87495565402492,-0.617153356879558
"RELB",1.84356606620922,1.60453400729227,1.6843025277343,-0.908860114060967,1.87908556145737,1.56219120090494,0.791245501452709,-0.0855873151886438,1.50368206609994,0.883558136197786,1.76578541976479,0.924945548712363,-0.519002675212912,2.20594641554343,0.825835712069925,-0.628725429589514,2.22706782681676,1.47534182873349,2.24222386016717,1.14576970488538,-0.311919715822798,1.33496357922228,-0.255110487150063,1.39507533066573,0.260139978424411,-0.342264152815656,0.733533099474321,-1.0508343651694,0.736307398030576,-0.523224169755188,0.142522772086724,1.97686337514339,-0.710841295260716,2.17785143701695,-0.276809620390507,-0.336155527772996,0.711463851505521,0.740704299191936
"REST",2.22128226894409,2.51906125693842,2.058432355004,2.1727518264231,2.48467739683835,2.51799649881389,2.09766445024228,1.52110247106129,2.83292838508072,2.27155875194321,1.67417325852021,1.92081650096846,1.43512976365919,2.58371407780128,1.98409940215067,1.94344127047981,2.89359573918691,2.46945687913686,1.82938991150385,1.98186947566965,1.99649432905837,1.72645462609351,2.29199996597274,1.25311250348605,1.23198413408223,1.66215875152327,1.31538838155678,1.19258372866199,1.99179011783909,1.44642379855797,2.34065587088034,2.19804146067236,1.49873945685175,1.44225504468326,2.63572798903831,1.74073081606773,0.732882194402475,2.04129456813393
"RFX1",0.582304831720475,1.05793135582882,1.0863039870727,0.178658611812513,0.680344278965928,1.20143485647607,0.93941489692948,0.454063236141706,0.671166971977099,1.00796927122955,0.696041050670295,0.269275851174693,0.14162557377832,0.628247562133889,0.238906350749611,0.368608926661135,0.705369033835732,0.443189161243462,0.606683116446976,1.70218702390481,0.666090488038945,1.40629577356091,0.955140017484248,2.15233546308449,1.5772354910605,0.0234915023829819,1.30251529779163,0.801502764272588,0.989383063805228,1.44267559534914,0.373313950469784,1.02612406857261,1.22413643997975,1.56755855744845,0.707629834819535,1.38076618746321,1.80075441413319,2.57913827800319
"RFX2",-1.35939560307186,-0.49442933083031,-1.20298302819557,-0.762076077217666,-1.19767606242064,-1.11134095036545,-0.311922948234942,-0.759455459579973,-0.655989835216048,-0.890732239499664,-1.04384404379328,-1.6854542721782,-0.80684059585945,-1.47461577718047,-1.06068464170965,-0.890509611787607,-0.967354174737797,-0.900530988438986,-1.00567038597806,-1.30541024479824,-0.784991117449021,-1.14206060886822,-0.420436959082456,-0.25290272770443,-0.416933489398461,-0.936394905465059,-0.346750248487713,-0.0816082936375736,-1.21924723597982,0.449354983031428,-0.995834227159317,-1.3743744374075,-0.818277877911788,-0.846494671688475,-1.56405421289674,-1.03946675667572,-0.758031981255619,-0.900379645726625
"RUNX1",1.98705479716957,1.89299538786314,0.919582125420955,-0.238066168904877,2.01716351319569,1.90862530851102,0.452361215215752,0.961587337625635,1.90845824322446,0.730053032338294,2.16075963907448,1.2540168504619,0.293663736812037,1.98325689024487,1.37033125082267,0.427337040609338,1.72349109568048,0.806881894203032,2.18545433732706,1.42766966782954,0.47212042490038,1.74051207207245,0.161295981849144,2.24198057854711,1.92428721014152,-0.317016009380994,0.209148134688189,-0.221744617992314,1.19892008460234,0.0785390581097344,0.63911690558466,1.05227295977326,0.19386836633888,1.95026080531906,0.664431776916205,-0.069672969765851,1.39388795393631,1.71119116640749
"RUNX2",6.41537491913467,5.14758119565459,4.16328354745218,3.71763249841699,6.28805961088167,6.62223472777079,4.81956828185401,4.24140198497997,6.21735790615603,6.17065456766402,5.5454297859917,5.70182908871696,3.88656608133845,6.92256895340159,5.17910942253216,5.74515173707266,5.91005508509629,3.94282391426584,5.08563276730341,6.97002881949045,4.13698861975852,6.99777666474621,5.0696993922551,5.75511928302697,5.56153177384624,3.79179362513648,4.35098684593559,3.42638596423959,7.68961388300915,2.6791004982543,3.16860558541826,4.94315285553626,5.60181326941329,4.70023665669473,3.65660873779533,6.56982281867378,4.49956923497656,6.0378079870201
"RUNX3",1.23481907197657,0.131136985563395,-0.275605760525168,-0.259835135501437,1.00820447976597,0.250231097745342,-0.111948503373409,-0.683431834858772,0.0196487988972732,-0.371921803680914,0.316809776419771,0.0750456254891054,-0.519914568291807,1.03109750850264,-0.360787545631575,0.185008458696918,0.3934592243579,-0.274478975863799,0.705910082499421,-0.0251179203236525,-0.103384751607831,1.31961676669412,-0.680918825662366,0.320439289727058,0.383849605386115,-0.823749231793331,0.133519511042618,-0.371320083683546,-0.201511310272477,-0.135037674742124,-0.306366910139631,0.200458364045606,-1.32578761569858,0.0214794837010774,-0.604802362747401,-0.702441315270821,0.572044075100644,-0.0423954784839297
